#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	316	1113	+	NKEKIN_00005	29.1	9.2		
contig_1	1289	2824	+	NKEKIN_00010	56.6	9.2	PF00270.32|DEAD, PF00271.34|Helicase_C	PFAM:PF00270.32, PFAM:PF00271.34
contig_1	21312	21476	+	NKEKIN_00095	5.9	9.9		
contig_1	26655	26957	-	NKEKIN_00135	11.0	5.0		
contig_1	27000	27344	-	NKEKIN_00140	13.2	9.7		
contig_1	29434	30207	-	NKEKIN_00155	28.4	8.5		
contig_1	40269	42068	+	NKEKIN_00215	68.8	5.8		
contig_1	42148	42519	-	NKEKIN_00220	13.4	6.5		
contig_1	49277	49522	-	NKEKIN_00245	9.1	4.3		
contig_1	50153	50617	+	NKEKIN_00250	17.3	6.7		
contig_1	54872	55978	+	NKEKIN_00275	41.7	8.8		
contig_1	56231	56536	+	NKEKIN_00280	10.3	9.7		
contig_1	61776	62075	-	NKEKIN_00300	11.7	5.9		
contig_1	62079	62267	-	NKEKIN_00305	6.9	4.1		
contig_1	72773	74290	+	NKEKIN_00345	56.5	6.2		
contig_1	75028	75657	+	NKEKIN_00355	22.9	5.2		
contig_1	79255	80085	+	NKEKIN_00375	31.2	6.5		
contig_1	80078	80605	+	NKEKIN_00380	19.6	5.5		
contig_1	80596	81183	+	NKEKIN_00385	21.8	10.0		
contig_1	84817	85614	+	NKEKIN_00410	29.1	9.4		
contig_1	103417	105507	-	NKEKIN_00450	75.3	5.7	PF05787.16|DUF839	PFAM:PF05787.16
contig_1	110287	112032	+	NKEKIN_00475	64.4	6.5	PF13609.9|Porin_4	PFAM:PF13609.9
contig_1	112046	112693	+	NKEKIN_00480	24.3	6.9		
contig_1	112910	113545	+	NKEKIN_00485	22.0	10.2		
contig_1	131098	131334	+	NKEKIN_00555	7.7	6.7		
contig_1	134340	135524	+	NKEKIN_00580	43.1	9.2	PF13450.9|NAD_binding_8	PFAM:PF13450.9
contig_1	138596	139282	-	NKEKIN_00600	25.9	5.8		
contig_1	140152	140490	-	NKEKIN_00610	12.2	5.7		
contig_1	156998	158230	+	NKEKIN_00685	45.1	5.2		
contig_1	166813	167079	-	NKEKIN_00730	10.1	11.4		
contig_1	171759	171953	-	NKEKIN_00755	7.3	4.7		
contig_1	175508	176707	-	NKEKIN_00785	43.5	5.2	PF00070.30|Pyr_redox, PF07992.17|Pyr_redox_2, PF14721.9|AIF_C, PF14721.9|AIF_C	PFAM:PF00070.30, PFAM:PF07992.17, PFAM:PF14721.9, PFAM:PF14721.9
contig_1	177065	177721	+	NKEKIN_00790	24.2	6.8		
contig_1	189378	191066	+	NKEKIN_00850	63.4	6.2	PF06980.14|DUF1302	PFAM:PF06980.14
contig_1	213454	213645	-	NKEKIN_00935	6.6	11.2		
contig_1	216448	216600	+	NKEKIN_00950	5.9	8.2		
contig_1	223848	224444	-	NKEKIN_00975	22.8	6.8		
contig_1	233440	233703	-	NKEKIN_01015	9.8	8.3		
contig_1	245266	246585	+	NKEKIN_01070	50.4	8.8		
contig_1	247750	248532	+	NKEKIN_01080	28.7	6.1	PF00753.30|Lactamase_B, PF12706.10|Lactamase_B_2	PFAM:PF00753.30, PFAM:PF12706.10
contig_1	255820	256221	-	NKEKIN_01115	14.8	9.2		
contig_1	258004	258453	+	NKEKIN_01125	16.7	9.1		
contig_1	260978	261163	-	NKEKIN_01140	6.8	6.0		
contig_1	275927	276370	-	NKEKIN_01210	15.6	9.1		
contig_1	280441	281040	+	NKEKIN_01230	22.0	6.3		
contig_1	281000	281614	+	NKEKIN_01235	22.5	9.2		
contig_1	282115	283155	+	NKEKIN_01240	37.4	5.9		
contig_1	284470	284871	+	NKEKIN_01255	14.6	7.8		
contig_1	285302	285553	-	NKEKIN_01265	9.7	9.2	PF01402.24|RHH_1, PF12651.10|RHH_3	PFAM:PF01402.24, PFAM:PF12651.10
contig_1	285947	286228	-	NKEKIN_01270	10.2	11.1		
contig_1	287608	289254	-	NKEKIN_01280	60.1	8.6		
contig_1	289422	289568	-	NKEKIN_01285	5.4	9.3		
contig_1	289525	289950	-	NKEKIN_01290	14.8	5.4		
contig_1	289947	290402	-	NKEKIN_01295	15.9	5.0		
contig_1	299551	299697	+	NKEKIN_01330	5.1	8.4		
contig_1	330494	330679	-	NKEKIN_01480	6.7	8.3		
contig_1	342242	342616	-	NKEKIN_01540	14.0	9.7		
