#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	24959	25198	-	AKHEAN_00100	8.2	5.7		
contig_1	25240	25779	-	AKHEAN_00105	17.4	4.5		
contig_1	43887	44387	-	AKHEAN_00195	18.1	10.4		
contig_1	56443	56664	-	AKHEAN_00260	8.0	6.6		
contig_1	61241	61810	+	AKHEAN_00285	20.6	5.8		
contig_1	70509	71156	-	AKHEAN_00330	23.1	11.4		
contig_1	77453	77995	+	AKHEAN_00360	19.9	5.7	PF00440.26|TetR_N	PFAM:PF00440.26
contig_1	77992	78285	-	AKHEAN_00365	10.7	10.1		
contig_1	78869	79054	-	AKHEAN_00375	6.2	12.0		
contig_1	81630	81797	+	AKHEAN_00390	6.1	5.7	PF13673.10|Acetyltransf_10	PFAM:PF13673.10
contig_1	87147	87710	-	AKHEAN_00435	19.6	4.1		
contig_1	93627	94220	+	AKHEAN_00470	20.9	4.3		
contig_1	105074	105820	-	AKHEAN_00505	26.0	9.8		
contig_1	107461	107760	-	AKHEAN_00525	10.7	4.1		
contig_1	107977	109005	+	AKHEAN_00530	36.3	4.9		
contig_1	112685	113092	+	AKHEAN_00545	15.2	5.7	PF13396.9|PLDc_N	PFAM:PF13396.9
contig_1	115327	115560	+	AKHEAN_00555	8.6	5.2		
contig_1	119213	120763	-	AKHEAN_00580	55.2	9.1	PF04542.17|Sigma70_r2, PF04545.19|Sigma70_r4	PFAM:PF04542.17, PFAM:PF04545.19
contig_1	126446	127924	-	AKHEAN_00605	51.4	5.0		
contig_1	128034	128744	+	AKHEAN_00610	25.7	11.0		
contig_1	131021	131134	-	AKHEAN_00625	3.9	6.5		
contig_1	135582	136922	-	AKHEAN_00640	49.8	4.9	PF00120.27|Gln-synt_C, PF03951.22|Gln-synt_N	PFAM:PF00120.27, PFAM:PF03951.22
contig_1	141994	142728	-	AKHEAN_00680	26.7	4.7		
contig_1	143608	146109	-	AKHEAN_00690	86.5	4.4		
contig_1	146218	146523	-	AKHEAN_00695	10.6	10.1		
contig_2	1472	1825	+	AKHEAN_00705	12.6	7.8		
contig_2	1878	2411	-	AKHEAN_00710	18.8	9.4		
contig_2	12056	12565	+	AKHEAN_00760	17.8	4.1		
contig_2	15460	16011	-	AKHEAN_00775	20.0	5.4		
contig_2	40240	40878	-	AKHEAN_00890	22.3	9.1		
contig_2	58279	59496	+	AKHEAN_00930	42.3	4.7		
contig_2	60329	60973	+	AKHEAN_00940	22.0	5.4		
contig_2	62658	64016	+	AKHEAN_00955	48.6	5.2	PF13439.9|Glyco_transf_4, PF13692.9|Glyco_trans_1_4	PFAM:PF13439.9, PFAM:PF13692.9
contig_2	69919	70422	+	AKHEAN_00975	18.6	9.4		
contig_2	73770	74183	-	AKHEAN_00995	14.6	4.6		
contig_2	74191	75081	-	AKHEAN_01000	32.3	6.0	PF00296.23|Bac_luciferase	PFAM:PF00296.23
contig_3	249	458	+	AKHEAN_01010	7.1	7.9	PF00805.25|Pentapeptide, PF00805.25|Pentapeptide, PF13599.9|Pentapeptide_4	PFAM:PF00805.25, PFAM:PF00805.25, PFAM:PF13599.9
contig_3	818	1471	+	AKHEAN_01015	23.2	8.9		
contig_3	5402	6049	-	AKHEAN_01045	22.7	5.9	PF08241.15|Methyltransf_11, PF08242.15|Methyltransf_12, PF13489.9|Methyltransf_23, PF13649.9|Methyltransf_25, PF13847.9|Methyltransf_31	PFAM:PF08241.15, PFAM:PF08242.15, PFAM:PF13489.9, PFAM:PF13649.9, PFAM:PF13847.9
contig_3	6266	7588	-	AKHEAN_01050	45.8	4.6		
contig_3	8744	10018	+	AKHEAN_01060	43.7	4.6		
contig_3	11661	12359	+	AKHEAN_01070	25.4	7.0		
contig_3	27712	28041	+	AKHEAN_01105	12.2	5.0		
contig_3	28038	29372	+	AKHEAN_01110	47.7	9.8		
contig_3	29369	29977	+	AKHEAN_01115	22.1	4.3		
contig_3	30185	30604	+	AKHEAN_01120	15.3	4.1		
contig_3	30705	31772	+	AKHEAN_01125	37.6	5.5		
contig_3	31769	32833	+	AKHEAN_01130	36.4	4.8		
contig_3	32830	33633	+	AKHEAN_01135	27.6	8.4		
contig_3	33750	35480	-	AKHEAN_01140	62.1	4.8	PF00069.28|Pkinase, PF07714.20|PK_Tyr_Ser-Thr	PFAM:PF00069.28, PFAM:PF07714.20
contig_3	35531	35806	-	AKHEAN_01145	9.2	6.5		
contig_3	36138	38090	+	AKHEAN_01150	66.1	4.6	PF00092.31|VWA, PF13519.9|VWA_2	PFAM:PF00092.31, PFAM:PF13519.9
contig_3	38097	39401	-	AKHEAN_01155	46.5	4.5		
contig_3	40659	42125	+	AKHEAN_01165	52.2	5.0		
contig_3	48618	49010	+	AKHEAN_01205	14.1	4.4		
contig_3	55270	57108	-	AKHEAN_01240	66.8	6.1		
contig_3	57130	57240	+	AKHEAN_01245	4.1	10.0		
contig_3	70194	70724	+	AKHEAN_01300	19.1	4.5		
contig_4	1042	1428	+	AKHEAN_01330	14.1	4.3	PF18765.4|Polbeta	PFAM:PF18765.4
contig_4	3467	4213	+	AKHEAN_01345	26.4	5.3	PF00027.32|cNMP_binding, PF13545.9|HTH_Crp_2	PFAM:PF00027.32, PFAM:PF13545.9
contig_4	8998	9246	+	AKHEAN_01370	8.9	5.2		
contig_4	16904	17065	+	AKHEAN_01425	5.8	9.3		
contig_4	19644	20900	-	AKHEAN_01435	44.0	9.5		
contig_4	22628	22855	-	AKHEAN_01450	7.7	4.1		
contig_4	29144	29761	-	AKHEAN_01475	20.8	4.2		
contig_4	31162	32106	+	AKHEAN_01485	33.6	9.4		
contig_4	32103	32399	+	AKHEAN_01490	11.0	7.0	PF01206.20|TusA	PFAM:PF01206.20
contig_4	33781	34005	-	AKHEAN_01505	8.2	8.2		
contig_4	42654	42986	-	AKHEAN_01540	12.2	8.4	PF01022.23|HTH_5, PF01047.25|MarR, PF12840.10|HTH_20, PF13412.9|HTH_24	PFAM:PF01022.23, PFAM:PF01047.25, PFAM:PF12840.10, PFAM:PF13412.9
contig_4	45789	46061	-	AKHEAN_01555	8.9	4.3	PF20058.2|DUF6457	PFAM:PF20058.2
contig_4	47072	47263	+	AKHEAN_01570	6.5	6.5		
contig_4	48306	48638	-	AKHEAN_01580	11.3	10.8		
contig_4	71442	72134	+	AKHEAN_01675	23.5	4.1		
contig_5	69	575	+	AKHEAN_01680	18.6	9.2	PF01791.12|DeoC	PFAM:PF01791.12
contig_5	7035	8072	-	AKHEAN_01705	35.7	4.9		
contig_5	10409	11875	-	AKHEAN_01720	53.6	4.6		
contig_5	15859	16671	+	AKHEAN_01740	29.5	11.6		
contig_5	21395	22399	+	AKHEAN_01760	36.2	9.3		
contig_5	22440	22766	-	AKHEAN_01765	12.3	6.9		
contig_5	22922	23656	-	AKHEAN_01770	24.8	5.8	PF00089.29|Trypsin, PF13365.9|Trypsin_2	PFAM:PF00089.29, PFAM:PF13365.9
contig_5	24710	25213	+	AKHEAN_01780	17.6	4.6		
contig_5	26381	26860	+	AKHEAN_01800	17.1	9.8		
contig_5	28623	30062	+	AKHEAN_01815	52.1	10.7		
contig_5	32006	33379	-	AKHEAN_01830	46.9	6.2		
contig_5	37716	37985	+	AKHEAN_01850	8.2	9.8		
contig_5	41737	42249	-	AKHEAN_01870	19.5	5.2	PF01451.24|LMWPc	PFAM:PF01451.24
contig_5	42246	43463	-	AKHEAN_01875	44.6	4.9	PF00196.22|GerE	PFAM:PF00196.22
contig_5	43497	45791	-	AKHEAN_01880	81.8	5.3	PF00196.22|GerE, PF00486.31|Trans_reg_C, PF03704.20|BTAD	PFAM:PF00196.22, PFAM:PF00486.31, PFAM:PF03704.20
contig_5	46040	47008	+	AKHEAN_01885	32.2	4.3		
contig_5	47108	47638	+	AKHEAN_01890	18.2	4.1		
contig_5	47668	48267	+	AKHEAN_01895	20.6	4.1		
contig_5	48279	49283	+	AKHEAN_01900	34.5	4.3		
contig_5	49349	49921	-	AKHEAN_01905	19.2	4.4		
contig_5	50121	50792	+	AKHEAN_01910	24.3	4.7		
contig_5	50801	51520	-	AKHEAN_01915	24.2	4.2		
contig_5	51530	52177	-	AKHEAN_01920	22.3	4.1		
contig_5	52174	52662	-	AKHEAN_01925	17.3	4.2		
contig_5	52820	53437	-	AKHEAN_01930	21.3	4.1		
contig_5	53489	53734	-	AKHEAN_01935	8.5	5.9		
contig_5	55948	57555	+	AKHEAN_01955	57.1	5.4		
contig_5	62189	62365	+	AKHEAN_01980	6.9	10.3		
contig_5	68044	68520	+	AKHEAN_02010	16.7	11.1		
contig_6	24	923	+	AKHEAN_02025	31.8	10.1		
contig_6	2894	4294	+	AKHEAN_02040	50.4	5.6	PF01979.23|Amidohydro_1, PF07969.14|Amidohydro_3	PFAM:PF01979.23, PFAM:PF07969.14
contig_6	4354	5016	+	AKHEAN_02045	22.8	4.9	PF00106.28|adh_short, PF13561.9|adh_short_C2	PFAM:PF00106.28, PFAM:PF13561.9
contig_6	23948	25195	-	AKHEAN_02125	42.1	4.5		
contig_6	35514	36935	-	AKHEAN_02190	48.5	8.0	PF13828.9|DUF4190	PFAM:PF13828.9
contig_6	39578	41011	-	AKHEAN_02210	50.0	5.2		
contig_6	45010	45567	-	AKHEAN_02230	19.7	5.9		
contig_6	51441	52154	-	AKHEAN_02275	24.4	10.5		
contig_6	66585	67067	-	AKHEAN_02395	17.0	11.3		
contig_6	67042	67563	-	AKHEAN_02400	18.8	10.6		
contig_7	2787	3560	-	AKHEAN_02425	27.3	4.7	PF08348.14|PAS_6, PF13309.9|HTH_22	PFAM:PF08348.14, PFAM:PF13309.9
contig_7	28099	29271	-	AKHEAN_02545	42.4	5.2	PF10518.12|TAT_signal	PFAM:PF10518.12
contig_7	33761	36691	-	AKHEAN_02570	103.0	8.1	PF01580.21|FtsK_SpoIIIE	PFAM:PF01580.21
contig_7	36809	37525	-	AKHEAN_02575	24.9	5.3		
contig_7	50512	51114	-	AKHEAN_02610	20.7	6.1		
contig_8	15949	16149	+	AKHEAN_02725	7.4	8.3		
contig_8	16240	16551	+	AKHEAN_02730	10.4	11.6		
contig_8	16792	16965	-	AKHEAN_02740	6.1	6.2		
contig_8	17097	18062	+	AKHEAN_02745	34.7	9.0		
contig_8	27785	28420	-	AKHEAN_02790	21.6	4.3		
contig_8	30071	30511	-	AKHEAN_02810	15.5	6.3		
contig_8	32442	33008	+	AKHEAN_02825	19.9	4.9		
contig_8	33014	34618	+	AKHEAN_02830	56.1	8.0		
contig_8	36984	37574	-	AKHEAN_02850	22.0	6.2		
contig_8	37737	38171	+	AKHEAN_02855	15.8	8.0		
contig_8	42815	44515	-	AKHEAN_02875	59.7	4.6	PF10646.12|Germane, PF10647.12|Gmad1	PFAM:PF10646.12, PFAM:PF10647.12
contig_8	54391	55386	-	AKHEAN_02925	36.0	7.8		
contig_8	56355	58547	+	AKHEAN_02935	75.2	4.9		
contig_9	15768	16142	+	AKHEAN_02995	13.9	9.9		
contig_9	17899	18468	+	AKHEAN_03010	19.6	5.8		
contig_9	35714	36064	+	AKHEAN_03095	12.6	10.3		
contig_10	63	1796	+	AKHEAN_03185	61.5	5.6		
contig_10	1861	2484	-	AKHEAN_03190	21.3	4.2		
contig_10	8715	9743	+	AKHEAN_03225	35.7	9.6	PF07853.14|DUF1648	PFAM:PF07853.14
contig_10	27591	27791	+	AKHEAN_03305	7.5	5.8		
contig_10	28404	29510	+	AKHEAN_03315	39.0	5.2		
contig_10	29903	30877	+	AKHEAN_03325	34.6	5.9		
contig_10	30919	31530	+	AKHEAN_03330	21.7	4.1		
contig_10	31891	33747	-	AKHEAN_03340	70.0	9.6		
contig_10	33744	34649	-	AKHEAN_03345	33.7	10.2		
contig_10	35085	36020	-	AKHEAN_03350	34.0	9.4		
contig_10	36017	36298	-	AKHEAN_03355	10.1	4.3		
contig_10	45626	47386	+	AKHEAN_03380	67.9	8.9		
contig_10	47421	47912	-	AKHEAN_03385	18.8	4.8		
contig_10	47982	48191	-	AKHEAN_03390	7.5	9.1		
contig_10	52574	52888	+	AKHEAN_03420	10.7	4.4		RefSeq:WP_016465414.1, SO:0001217, UniParc:UPI00034E1C7A, UniRef:UniRef100_A0A165HWY9, UniRef:UniRef50_A0A0F0LNA0, UniRef:UniRef90_A0A165HWY9
contig_11	4178	4921	+	AKHEAN_03455	26.2	10.4		
contig_11	21847	22113	+	AKHEAN_03540	9.8	10.3		
contig_11	22113	22343	+	AKHEAN_03545	8.7	6.4		
contig_11	51180	52010	-	AKHEAN_03680	30.9	4.4		
contig_11	52324	53490	-	AKHEAN_03685	43.2	5.1	PF00271.34|Helicase_C	PFAM:PF00271.34
contig_12	5482	6153	-	AKHEAN_03720	24.0	5.7	PF02080.24|TrkA_C, PF02254.21|TrkA_N	PFAM:PF02080.24, PFAM:PF02254.21
contig_12	9954	10136	-	AKHEAN_03755	6.5	6.2	PF07411.15|DUF1508	PFAM:PF07411.15
contig_12	11378	11653	+	AKHEAN_03765	10.0	4.4		
contig_12	12676	13986	-	AKHEAN_03785	49.1	5.1	PF00152.23|tRNA-synt_2, PF01336.28|tRNA_anti-codon	PFAM:PF00152.23, PFAM:PF01336.28
contig_12	19844	20203	+	AKHEAN_03820	12.5	4.6		
contig_12	23386	23697	-	AKHEAN_03840	11.0	4.5		
contig_12	35696	36679	+	AKHEAN_03905	34.5	8.6		
contig_12	43176	44096	-	AKHEAN_03935	31.9	5.2	PF00294.27|PfkB	PFAM:PF00294.27
contig_12	45161	46063	+	AKHEAN_03950	33.8	5.0		
contig_12	46053	46829	+	AKHEAN_03955	28.2	7.9		
contig_12	46826	47935	+	AKHEAN_03960	40.0	5.0	PF08279.15|HTH_11, PF13730.9|HTH_36	PFAM:PF08279.15, PFAM:PF13730.9
contig_12	47935	48201	+	AKHEAN_03965	9.4	4.7		
contig_12	48174	48536	-	AKHEAN_03970	13.1	8.9		
contig_13	16	624	+	AKHEAN_03975	19.0	4.1		
contig_13	15093	15698	+	AKHEAN_04035	23.3	6.5		
contig_13	35915	36169	+	AKHEAN_04145	8.7	6.2		
contig_13	44033	44986	+	AKHEAN_04185	33.7	4.9		
contig_14	52	261	+	AKHEAN_04210	7.4	10.9		
contig_14	2030	2260	+	AKHEAN_04220	8.3	10.0		
contig_14	3409	4863	-	AKHEAN_04230	49.9	4.4	PF09479.13|Flg_new	PFAM:PF09479.13
contig_14	4844	5806	-	AKHEAN_04235	29.9	4.5	PF18889.3|Beta_helix_3, PF18889.3|Beta_helix_3, PF18889.3|Beta_helix_3, PF18889.3|Beta_helix_3	PFAM:PF18889.3, PFAM:PF18889.3, PFAM:PF18889.3, PFAM:PF18889.3
contig_14	10047	10601	-	AKHEAN_04260	19.2	4.7		
contig_14	12039	14918	-	AKHEAN_04275	99.6	4.6		
contig_14	21128	21634	-	AKHEAN_04315	17.3	9.7		
contig_14	21609	22022	-	AKHEAN_04320	14.1	5.0		
contig_14	26287	29493	-	AKHEAN_04350	110.2	4.1		
contig_14	29783	30187	+	AKHEAN_04355	14.2	6.5		
contig_14	35855	36778	-	AKHEAN_04395	30.8	4.1		
contig_14	36845	37468	+	AKHEAN_04400	23.1	6.4		
contig_14	38916	40226	+	AKHEAN_04410	46.3	5.6	PF08245.15|Mur_ligase_M	PFAM:PF08245.15
contig_14	43991	45586	-	AKHEAN_04435	54.9	9.7		
contig_14	45562	46746	-	AKHEAN_04440	41.8	4.1	PF00005.30|ABC_tran, PF13304.9|AAA_21	PFAM:PF00005.30, PFAM:PF13304.9
contig_14	46831	47223	-	AKHEAN_04445	14.1	8.3		
contig_14	47598	48389	+	AKHEAN_04450	28.1	11.8		
contig_15	40	369	+	AKHEAN_04455	12.6	5.4		
contig_15	446	1030	+	AKHEAN_04460	20.3	4.2		
contig_15	1100	2281	+	AKHEAN_04465	41.0	5.6		
contig_15	2714	4009	+	AKHEAN_04475	47.7	5.6	PF00285.24|Citrate_synt	PFAM:PF00285.24
contig_15	4119	5426	+	AKHEAN_04480	45.1	4.5		
contig_15	15912	16412	-	AKHEAN_04535	18.7	4.9		
contig_15	17913	18377	+	AKHEAN_04545	16.5	6.7	PF11181.11|YflT	PFAM:PF11181.11
contig_15	18424	19572	-	AKHEAN_04550	40.6	4.9		
contig_15	19849	20328	+	AKHEAN_04555	16.5	4.3		
contig_15	23944	24570	-	AKHEAN_04575	21.6	4.5		
contig_15	24746	25795	+	AKHEAN_04580	37.8	5.6	PF00196.22|GerE	PFAM:PF00196.22
contig_15	25870	26892	+	AKHEAN_04585	37.0	5.6	PF00196.22|GerE	PFAM:PF00196.22
contig_15	28532	28648	+	AKHEAN_04595	4.2	8.5		
contig_15	30266	31018	+	AKHEAN_04605	27.3	6.1	PF13794.9|MiaE_2	PFAM:PF13794.9
contig_15	31020	31322	-	AKHEAN_04610	10.8	8.1		
contig_15	41753	42742	-	AKHEAN_04645	35.3	9.0		
contig_16	24	242	+	AKHEAN_04670	7.2	8.9		
contig_16	4167	4802	+	AKHEAN_04700	22.9	7.8		
contig_16	4912	5148	+	AKHEAN_04705	8.8	9.4		
contig_16	7041	8600	-	AKHEAN_04720	57.5	4.9		
contig_16	8888	10717	+	AKHEAN_04725	63.8	5.3		
contig_16	12536	13105	+	AKHEAN_04740	19.1	5.5		
contig_16	13105	14472	+	AKHEAN_04745	48.0	4.9		
contig_16	14469	15212	+	AKHEAN_04750	26.1	5.0		
contig_16	15857	16222	+	AKHEAN_04760	13.5	5.9		
contig_16	17553	18341	-	AKHEAN_04770	28.2	9.8		
contig_16	21136	21654	-	AKHEAN_04790	19.0	11.6		
contig_16	23750	25828	-	AKHEAN_04805	71.5	5.2	PF04536.17|TPM_phosphatase	PFAM:PF04536.17
contig_16	26031	26588	+	AKHEAN_04810	19.3	5.2		
contig_16	26657	27370	-	AKHEAN_04815	25.0	4.7		
contig_16	33527	34195	-	AKHEAN_04845	23.5	4.1		
contig_16	37309	37422	-	AKHEAN_04865	4.0	10.2		
contig_16	37819	38550	+	AKHEAN_04870	25.6	7.9		
contig_16	45408	45641	-	AKHEAN_04920	8.6	10.6		
contig_16	46512	47018	+	AKHEAN_04930	18.9	10.0	PF13826.9|DUF4188	PFAM:PF13826.9
contig_17	3066	4454	-	AKHEAN_04950	48.2	4.8	PF00206.23|Lyase_1	PFAM:PF00206.23
contig_17	12396	13676	+	AKHEAN_04990	45.6	6.5		
contig_17	22853	23695	-	AKHEAN_05030	29.5	4.7		
contig_17	25793	26404	+	AKHEAN_05045	22.6	9.1	PF00106.28|adh_short, PF13561.9|adh_short_C2	PFAM:PF00106.28, PFAM:PF13561.9
contig_17	26392	26592	+	AKHEAN_05050	7.1	6.0	PF13561.9|adh_short_C2	PFAM:PF13561.9
contig_17	39211	40014	-	AKHEAN_05105	28.0	4.9	PF13462.9|Thioredoxin_4	PFAM:PF13462.9
contig_17	40943	41419	+	AKHEAN_05115	17.4	4.2		
contig_17	43765	43938	-	AKHEAN_05130	6.1	5.6		
contig_18	8762	9436	+	AKHEAN_05170	24.2	5.0		
contig_18	38332	38898	-	AKHEAN_05330	19.5	10.5		
contig_18	38900	39514	-	AKHEAN_05335	21.7	4.7		
contig_19	5867	6073	-	AKHEAN_05370	7.5	4.7	PF00313.25|CSD	PFAM:PF00313.25
contig_19	20188	21486	-	AKHEAN_05445	47.6	5.3	PF00557.27|Peptidase_M24	PFAM:PF00557.27
contig_19	28779	29186	+	AKHEAN_05485	14.3	9.4		
contig_19	35017	36012	-	AKHEAN_05520	34.2	9.9		
