#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	530	937	-	KKFAEJ_00005		hypothetical protein	
contig_1	cds	1053	1364	-	KKFAEJ_00010		hypothetical protein	
contig_1	cds	1519	2220	-	KKFAEJ_00015		hypothetical protein	PFAM:PF08713.14
contig_1	cds	2278	4290	-	KKFAEJ_00020		Acetyl/propionyl-CoA carboxylase, alpha subunit	SO:0001217, UniRef:UniRef50_M4NCK3
contig_1	cds	4435	5277	-	KKFAEJ_00025		Enoyl-CoA hydratase/isomerase family protein	SO:0001217, UniRef:UniRef50_D5RIV7
contig_1	cds	5308	6081	-	KKFAEJ_00030		hypothetical protein	
contig_1	cds	6087	7694	-	KKFAEJ_00035		3-methylcrotonyl-CoA carboxylase beta subunit	EC:6.4.1.4, KEGG:K01969, SO:0001217, UniRef:UniRef50_A0A4W4G5K9, UniRef:UniRef90_A0A4S3KXY2
contig_1	cds	7813	9633	-	KKFAEJ_00040		Putative outer membrane repeat protein	SO:0001217, UniRef:UniRef50_A0A4R3LBM2
contig_1	cds	9812	12433	-	KKFAEJ_00045		hypothetical protein	PFAM:PF00069.28, PFAM:PF03109.19, PFAM:PF07714.20, PFAM:PF13374.9, PFAM:PF13424.9
contig_1	cds	12439	12984	-	KKFAEJ_00050		hypothetical protein	
contig_1	cds	13285	15072	+	KKFAEJ_00055		Putative outer membrane repeat protein	SO:0001217, UniRef:UniRef50_A0A4S3KWE7
contig_1	cds	15318	15452	-	KKFAEJ_00060		hypothetical protein	
contig_1	cds	15573	16055	-	KKFAEJ_00065		hypothetical protein	
contig_1	cds	16171	17868	+	KKFAEJ_00070		hypothetical protein	PFAM:PF02493.23, PFAM:PF02493.23
contig_1	cds	17988	19166	-	KKFAEJ_00075		Acetyl-CoA C-acyltransferase	SO:0001217, UniRef:UniRef50_A0A2E4GI08
contig_1	cds	19506	20663	-	KKFAEJ_00080		Isovaleryl-CoA dehydrogenase	SO:0001217, UniRef:UniRef50_A0A250Y0T0, UniRef:UniRef90_A0A4R3LGI2
contig_1	cds	20754	21857	-	KKFAEJ_00085		NADP-specific glutamate dehydrogenase	SO:0001217, UniRef:UniRef50_Q60030, UniRef:UniRef90_A0A4R3LDU8
contig_1	cds	22022	23866	+	KKFAEJ_00090		4-amino-4-deoxy-L-arabinose transferase-like glycosyltransferase	SO:0001217, UniRef:UniRef50_A0A4R3LIV0
contig_1	cds	23998	25308	+	KKFAEJ_00095		hypothetical protein	
contig_1	cds	25396	25974	-	KKFAEJ_00100		Nucleoside triphosphate pyrophosphatase	SO:0001217, UniRef:UniRef50_A0A523LF86
contig_1	cds	26066	26551	+	KKFAEJ_00105		Large ribosomal RNA subunit accumulation protein YceD	SO:0001217, UniRef:UniRef50_A0A4V2S127
contig_1	cds	26644	26844	+	KKFAEJ_00110	rpmF	50S ribosomal protein L32	SO:0001217, UniRef:UniRef50_Q606L1, UniRef:UniRef90_A0A4R3LCF0
contig_1	cds	27010	27978	+	KKFAEJ_00115		3-oxoacyl-[acyl-carrier-protein] synthase 3	SO:0001217, UniRef:UniRef50_Q8PBV1, UniRef:UniRef90_A0A4R3LDT8
contig_1	cds	28053	29009	+	KKFAEJ_00120		Malonyl CoA-acyl carrier protein transacylase	SO:0001217, UniRef:UniRef50_H5V182
contig_1	cds	29032	29781	+	KKFAEJ_00125	fabG	3-oxoacyl-ACP reductase FabG	SO:0001217, UniRef:UniRef50_A0A5E7EI60, UniRef:UniRef90_A0A4S3KWD7
contig_1	cds	29960	30247	+	KKFAEJ_00130	acpP	acyl carrier protein	COG:COG0236, COG:I, SO:0001217, UniRef:UniRef50_Q8EDH4, UniRef:UniRef90_A0A4S3KW08
contig_1	cds	30364	31605	+	KKFAEJ_00135	fabF	beta-ketoacyl-ACP synthase II	SO:0001217, UniRef:UniRef50_Q83E37, UniRef:UniRef90_A0A4S3KYU6
