#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	4084	6165	-	COLCHA_00025	72.4	4.1	PF00532.24|Peripla_BP_1, PF00532.24|Peripla_BP_1	PFAM:PF00532.24, PFAM:PF00532.24
contig_1	8295	9281	+	COLCHA_00035	35.8	4.6		
contig_1	9297	9491	+	COLCHA_00040	7.2	4.7		
contig_1	10759	10854	-	COLCHA_00050	3.5	4.6		
contig_1	12360	12839	-	COLCHA_00060	18.1	8.7		
contig_2	55	1002	+	COLCHA_00070	35.7	6.2	PF00512.28|HisKA, PF02518.29|HATPase_c	PFAM:PF00512.28, PFAM:PF02518.29
contig_2	2703	3374	+	COLCHA_00090	23.8	4.8		
contig_2	3371	4990	+	COLCHA_00095	60.2	5.4	PF01590.29|GAF, PF13185.9|GAF_2, PF13492.9|GAF_3	PFAM:PF01590.29, PFAM:PF13185.9, PFAM:PF13492.9
contig_2	4987	6672	+	COLCHA_00100	62.5	5.4	PF01590.29|GAF	PFAM:PF01590.29
contig_2	6669	8942	+	COLCHA_00105	82.7	5.5	PF00672.28|HAMP, PF01590.29|GAF, PF13185.9|GAF_2, PF13492.9|GAF_3	PFAM:PF00672.28, PFAM:PF01590.29, PFAM:PF13185.9, PFAM:PF13492.9
contig_2	8937	9500	-	COLCHA_00110	21.4	8.7		
contig_2	9774	10130	-	COLCHA_00115	13.6	9.9		
contig_2	10134	10583	-	COLCHA_00120	16.8	9.3		
contig_2	10632	10787	-	COLCHA_00125	5.6	4.7		
contig_2	11223	11813	-	COLCHA_00130	23.0	8.8		
contig_2	11856	11960	-	COLCHA_00135	4.0	6.1		
contig_2	12531	12728	-	COLCHA_00140	7.3	10.8		
contig_2	12738	12980	-	COLCHA_00145	9.2	9.1		
contig_2	13029	13760	-	COLCHA_00150	28.0	11.1		
contig_2	14016	14303	-	COLCHA_00155	10.8	5.5		
contig_3	5044	6288	+	COLCHA_00180	44.9	4.1	PF00059.24|Lectin_C, PF04862.15|DUF642	PFAM:PF00059.24, PFAM:PF04862.15
contig_4	6445	7266	+	COLCHA_00220	32.2	6.5	PF00165.26|HTH_AraC, PF00165.26|HTH_AraC, PF12833.10|HTH_18	PFAM:PF00165.26, PFAM:PF00165.26, PFAM:PF12833.10
contig_4	7354	8409	-	COLCHA_00225	40.6	4.7		
contig_4	8452	8889	-	COLCHA_00230	16.8	11.4		
contig_4	8886	9146	-	COLCHA_00235	9.2	8.0		
contig_5	1871	2062	+	COLCHA_00245	7.2	9.7		
contig_5	3849	5294	-	COLCHA_00260	53.5	5.0	PF13482.9|RNase_H_2, PF14520.9|HHH_5	PFAM:PF13482.9, PFAM:PF14520.9
contig_5	5534	5773	+	COLCHA_00265	8.7	6.7		
contig_6	12	935	+	COLCHA_00285	34.2	4.8		
contig_6	2220	2492	+	COLCHA_00295	10.2	9.1		
contig_6	2572	2922	+	COLCHA_00300	13.6	5.9		
contig_6	2985	3368	+	COLCHA_00305	14.4	5.1		
contig_6	6210	7739	+	COLCHA_00320	55.6	5.4		
contig_6	7792	8442	+	COLCHA_00325	24.2	4.9		
contig_6	8287	8703	-	COLCHA_00330	16.0	7.1		
contig_7	1037	1249	+	COLCHA_00335	8.0	10.3		
contig_8	19	348	+	COLCHA_00380	11.9	4.7		
contig_8	613	1755	-	COLCHA_00390	43.1	5.1		
contig_8	3211	3357	-	COLCHA_00400	5.5	10.6		
contig_8	3330	3719	-	COLCHA_00405	13.7	4.2		
contig_9	1960	5253	+	COLCHA_00440	124.7	5.3	PF07719.20|TPR_2, PF13174.9|TPR_6, PF13181.9|TPR_8, PF13181.9|TPR_8, PF13424.9|TPR_12, PF13432.9|TPR_16, PF13432.9|TPR_16, PF13432.9|TPR_16	PFAM:PF07719.20, PFAM:PF13174.9, PFAM:PF13181.9, PFAM:PF13181.9, PFAM:PF13424.9, PFAM:PF13432.9, PFAM:PF13432.9, PFAM:PF13432.9
contig_9	5246	6211	+	COLCHA_00445	36.0	5.3		
contig_9	6325	7773	-	COLCHA_00450	52.5	4.1	PF01497.21|Peripla_BP_2, PF01497.21|Peripla_BP_2	PFAM:PF01497.21, PFAM:PF01497.21
contig_11	5973	7409	+	COLCHA_00505	54.3	5.4	PF00251.23|Glyco_hydro_32N, PF08244.15|Glyco_hydro_32C	PFAM:PF00251.23, PFAM:PF08244.15
contig_12	31	864	+	COLCHA_00510	29.6	4.7	PF04203.16|Sortase	PFAM:PF04203.16
contig_12	1857	3104	-	COLCHA_00520	45.9	7.9		
contig_12	3265	4005	+	COLCHA_00525	28.2	9.9		
contig_12	5112	5357	+	COLCHA_00535	9.1	4.4		
contig_12	5535	6059	-	COLCHA_00540	19.1	9.9		
contig_12	6678	7361	-	COLCHA_00545	26.4	10.7		
contig_13	4175	6088	-	COLCHA_00565	72.2	4.3	PF00496.25|SBP_bac_5	PFAM:PF00496.25
contig_14	26	202	+	COLCHA_00580	6.9	4.2		
contig_15	40	1986	+	COLCHA_00625	73.4	5.2	PF02836.20|Glyco_hydro_2_C	PFAM:PF02836.20
contig_16	12	656	+	COLCHA_00650	23.8	5.1	PF02779.27|Transket_pyr, PF02780.23|Transketolase_C	PFAM:PF02779.27, PFAM:PF02780.23
contig_16	2058	2483	+	COLCHA_00660	15.9	4.7		
contig_16	4113	4394	+	COLCHA_00670	11.0	5.1		
contig_16	6546	6887	-	COLCHA_00685	12.5	5.6		
contig_17	3192	4223	+	COLCHA_00700	38.6	5.3		
contig_17	4240	5220	+	COLCHA_00705	36.7	5.5		
contig_18	2127	3218	-	COLCHA_00725	39.8	4.7		
contig_18	4102	4827	+	COLCHA_00735	27.7	5.7	PF00753.30|Lactamase_B, PF12706.10|Lactamase_B_2	PFAM:PF00753.30, PFAM:PF12706.10
contig_18	5963	6301	-	COLCHA_00745	12.4	9.6		
contig_18	6625	6840	-	COLCHA_00750	8.3	9.6		
contig_19	50	2740	+	COLCHA_00755	101.1	5.6	PF00512.28|HisKA, PF00989.28|PAS, PF00989.28|PAS, PF02518.29|HATPase_c, PF08447.15|PAS_3, PF08448.13|PAS_4, PF08448.13|PAS_4, PF13188.10|PAS_8, PF13188.10|PAS_8, PF13426.10|PAS_9, PF13426.10|PAS_9	PFAM:PF00512.28, PFAM:PF00989.28, PFAM:PF00989.28, PFAM:PF02518.29, PFAM:PF08447.15, PFAM:PF08448.13, PFAM:PF08448.13, PFAM:PF13188.10, PFAM:PF13188.10, PFAM:PF13426.10, PFAM:PF13426.10
contig_19	2737	3537	-	COLCHA_00760	30.7	11.6		
contig_20	84	983	+	COLCHA_00785	34.0	10.0		
contig_20	1978	2358	+	COLCHA_00795	13.4	4.5		
contig_20	2373	3179	+	COLCHA_00800	29.3	5.7		
contig_20	6005	6676	-	COLCHA_00820	24.6	6.1		
contig_22	1622	2815	-	COLCHA_00860	44.8	5.4	PF13676.9|TIR_2, PF16697.8|Yop-YscD_cpl, PF16697.8|Yop-YscD_cpl	PFAM:PF13676.9, PFAM:PF16697.8, PFAM:PF16697.8
contig_22	5122	5577	-	COLCHA_00870	17.1	8.8		
contig_23	31	1449	+	COLCHA_00875	53.0	8.8		
contig_23	1630	2019	+	COLCHA_00880	15.0	5.6		
contig_23	4773	5366	-	COLCHA_00900	22.8	5.6	PF13302.10|Acetyltransf_3, PF13420.10|Acetyltransf_4	PFAM:PF13302.10, PFAM:PF13420.10
contig_23	5344	5724	-	COLCHA_00905	14.2	4.6		
contig_23	5828	5932	-	COLCHA_00910	3.6	6.5		
contig_24	10	1512	+	COLCHA_00915	57.4	5.3		
contig_24	2621	3313	+	COLCHA_00925	26.2	7.2		
contig_24	3393	5849	+	COLCHA_00930	93.4	5.5	PF00270.32|DEAD, PF00271.34|Helicase_C, PF18019.4|HD_6	PFAM:PF00270.32, PFAM:PF00271.34, PFAM:PF18019.4
contig_25	46	498	+	COLCHA_00935	16.3	6.3	PF02518.29|HATPase_c	PFAM:PF02518.29
contig_25	2266	3156	-	COLCHA_00955	31.5	4.1	PF01476.23|LysM, PF01476.23|LysM	PFAM:PF01476.23, PFAM:PF01476.23
contig_26	163	1083	-	COLCHA_00975	33.4	5.0	PF00248.24|Aldo_ket_red	PFAM:PF00248.24
contig_26	4840	5547	-	COLCHA_00995	26.9	5.3	PF00392.24|GntR, PF07729.15|FCD	PFAM:PF00392.24, PFAM:PF07729.15
contig_27	24	590	-	COLCHA_01000	20.7	5.3		
contig_27	630	1175	-	COLCHA_01005	20.2	6.0		
contig_27	1365	1814	+	COLCHA_01010	16.5	11.4		
contig_27	3227	4651	+	COLCHA_01020	51.8	4.7		
contig_27	4734	5681	-	COLCHA_01025	35.3	6.2		
contig_28	355	2409	+	COLCHA_01030	76.8	8.5	PF08239.14|SH3_3, PF13472.9|Lipase_GDSL_2	PFAM:PF08239.14, PFAM:PF13472.9
contig_29	298	603	-	COLCHA_01050	11.8	7.8		
contig_29	4156	4302	-	COLCHA_01070	5.2	10.9		
contig_29	4361	4813	-	COLCHA_01075	16.6	5.3		
contig_29	4877	5101	-	COLCHA_01080	8.4	4.5		
contig_30	316	1233	+	COLCHA_01085	33.0	4.8		
contig_30	3482	3814	-	COLCHA_01100	12.1	9.8		
contig_30	3822	4145	-	COLCHA_01105	12.1	9.8		
contig_30	4158	4529	-	COLCHA_01110	14.3	5.6		
