#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	353	784	+	KHEJPB_00005	14.9	11.1		RefSeq:WP_003104261.1, SO:0001217, UniParc:UPI000211FE9A, UniRef:UniRef100_A0A485ETJ8, UniRef:UniRef50_A0A485ETJ8, UniRef:UniRef90_A0A485ETJ8
contig_1	40296	40613	+	KHEJPB_00175	12.1	5.8		RefSeq:WP_003112908.1, SO:0001217, UniParc:UPI00000C5A3E, UniRef:UniRef100_A0A8B5BC02, UniRef:UniRef50_D0IX39, UniRef:UniRef90_A0A1H0BNI7
contig_1	43747	44964	+	KHEJPB_00200	45.0	6.7		SO:0001217, UniParc:UPI00024E0F9C, UniRef:UniRef100_A0A3E1N1V1, UniRef:UniRef50_L0M065, UniRef:UniRef90_A0A367MCF0
contig_1	112085	112378	+	KHEJPB_00530	11.1	7.9		RefSeq:WP_003111018.1, SO:0001217, UniParc:UPI0000F2ED72, UniRef:UniRef100_A0A8D9N6I4, UniRef:UniRef50_A6V1Z7, UniRef:UniRef90_A0A241XNB1
contig_1	128979	129563	-	KHEJPB_00605	20.8	7.8		RefSeq:WP_003122204.1, SO:0001217, UniParc:UPI000039609B, UniRef:UniRef100_A0A069QG59, UniRef:UniRef50_A0A8G7MZL9, UniRef:UniRef90_A0A1C7BYP9
contig_1	130464	130682	+	KHEJPB_00620	7.4	7.8		RefSeq:WP_003107534.1, SO:0001217, UniParc:UPI000188FE5C, UniRef:UniRef100_A0A0C7CVF1, UniRef:UniRef50_A6V215, UniRef:UniRef90_A6V215
contig_1	169803	169949	-	KHEJPB_00830	5.3	6.5		RefSeq:WP_003091766.1, SO:0001217, UniParc:UPI00000C59D7, UniRef:UniRef100_A0A080V9R5, UniRef:UniRef50_A0A8G6IXV9, UniRef:UniRef90_A0A080V9R5
contig_1	230435	231163	-	KHEJPB_01100	25.9	7.8		RefSeq:WP_023121983.1, SO:0001217, UniParc:UPI0003BAC83F, UniRef:UniRef100_A0A8G6BKJ8, UniRef:UniRef50_A0A0B1YFM8, UniRef:UniRef90_A0A1C7BKM3
contig_1	244600	244761	+	KHEJPB_01160	6.3	10.1		RefSeq:WP_003091659.1, SO:0001217, UniParc:UPI0000396044, UniRef:UniRef100_A0A080VJ91, UniRef:UniRef50_L1LS99, UniRef:UniRef90_A0A080VJ91
contig_1	255104	255229	+	KHEJPB_01220	4.7	9.5		
contig_1	267010	267252	-	KHEJPB_01250	8.9	9.8		
contig_1	267568	268908	+	KHEJPB_01255	48.5	5.2		SO:0001217, UniRef:UniRef50_A0A1F1ERY8, UniRef:UniRef90_A0A1F1ERY8
contig_1	276085	276279	+	KHEJPB_01315	6.6	9.4		
contig_2	4552	4731	-	KHEJPB_01340	6.7	6.7		RefSeq:WP_003104406.1, SO:0001217, UniParc:UPI00000C53E8, UniRef:UniRef100_A0A069PZ72, UniRef:UniRef50_A0A069PZ72, UniRef:UniRef90_A0A069PZ72
contig_2	91396	92031	+	KHEJPB_01755	23.2	7.8		RefSeq:WP_003097821.1, SO:0001217, UniParc:UPI00006D82DE, UniRef:UniRef100_A0A3M5EW79, UniRef:UniRef50_A6V7D9, UniRef:UniRef90_A0A0A8RPY3
contig_2	118743	119063	-	KHEJPB_01880	11.8	12.0		RefSeq:WP_003087644.1, SO:0001217, UniParc:UPI00000C543F, UniRef:UniRef100_A0A0A8RQ02, UniRef:UniRef50_A0A1Q9XXP8, UniRef:UniRef90_A0A0A8RQ02
contig_2	120942	121721	-	KHEJPB_01895	29.6	8.0		RefSeq:WP_003087649.1, SO:0001217, UniParc:UPI00000C5441, UniRef:UniRef100_A0A072ZTN0, UniRef:UniRef50_A0A6I4KUJ9, UniRef:UniRef90_A0A072ZTN0
contig_2	129400	130269	+	KHEJPB_01945	31.8	5.4		COG:COG3391, COG:R, RefSeq:WP_003449998.1, SO:0001217, UniParc:UPI0002CCAE82, UniRef:UniRef100_A0A8G6U5Q3, UniRef:UniRef50_A0A080MC66, UniRef:UniRef90_Q9X6R1
contig_2	170427	170528	-	KHEJPB_02185	3.8	11.7		SO:0001217, UniParc:UPI0001DCFFA7, UniRef:UniRef100_A0A2R3INU9, UniRef:UniRef50_A0A2R3INU9, UniRef:UniRef90_A0A2R3INU9
contig_2	179171	179410	-	KHEJPB_02225	8.6	11.2		RefSeq:WP_003087754.1, SO:0001217, UniParc:UPI00000C5474, UniRef:UniRef100_A0A8D9N4I7, UniRef:UniRef50_A0A2R3IQE0, UniRef:UniRef90_A0A2R3IQE0
contig_2	179811	180299	-	KHEJPB_02235	18.5	8.4		RefSeq:WP_019396582.1, SO:0001217, UniParc:UPI0002EC9268, UniRef:UniRef100_A0A549YDP4, UniRef:UniRef50_F6AJR2, UniRef:UniRef90_A0A1C7BJE2
contig_2	181098	181286	-	KHEJPB_02245	6.7	4.6		RefSeq:WP_003087758.1, SO:0001217, UniParc:UPI00000C5478, UniRef:UniRef100_A0A069PZ16, UniRef:UniRef50_A0A069PZ16, UniRef:UniRef90_A0A069PZ16
contig_2	187395	187742	-	KHEJPB_02285	13.2	5.9		RefSeq:WP_003098081.1, SO:0001217, UniParc:UPI00006D830B, UniRef:UniRef100_A0A0C7CVX1, UniRef:UniRef50_A0A1B3E5V0, UniRef:UniRef90_A0A0A8RQ67
contig_3	40635	40943	-	KHEJPB_02665	11.1	9.1		RefSeq:WP_023083374.1, SO:0001217, UniParc:UPI0003B996DD, UniRef:UniRef100_A0A8B5B6V7, UniRef:UniRef50_A0A8G2TTY6, UniRef:UniRef90_A0A8G2TTY6
contig_3	48905	49081	+	KHEJPB_02705	6.8	10.1		RefSeq:WP_003104346.1, SO:0001217, UniParc:UPI00000C5A72, UniRef:UniRef100_A0A080VTC1, UniRef:UniRef50_A0A089YPJ2, UniRef:UniRef90_A0A080VTC1
contig_3	52259	52681	+	KHEJPB_02730	14.3	5.1		RefSeq:WP_003117503.1, SO:0001217, UniParc:UPI0000396100, UniRef:UniRef100_A0A0C7CUE1, UniRef:UniRef50_A0A024HNS6, UniRef:UniRef90_A0A072ZQS9
contig_3	89088	89498	+	KHEJPB_02905	15.0	8.9	PF13652.9|QSregVF	PFAM:PF13652.9, RefSeq:WP_003092248.1, SO:0001217, UniParc:UPI00000C5A90, UniRef:UniRef100_Q9HY15, UniRef:UniRef50_A0A010SV10, UniRef:UniRef90_Q9HY15
contig_3	146686	146979	+	KHEJPB_03170	11.0	4.6		RefSeq:WP_003098613.1, SO:0001217, UniParc:UPI00000C5AA9, UniRef:UniRef100_A0A072ZQP1, UniRef:UniRef50_A0A072ZQP1, UniRef:UniRef90_A0A072ZQP1
contig_3	169661	170008	-	KHEJPB_03280	12.1	5.3		RefSeq:WP_003098661.1, SO:0001217, UniParc:UPI00000C5ABB, UniRef:UniRef100_A0A072ZPW2, UniRef:UniRef50_A4XXP2, UniRef:UniRef90_A0A072ZPW2
contig_3	183235	183786	-	KHEJPB_03350	20.4	4.7		RefSeq:WP_003103725.1, SO:0001217, UniParc:UPI00000C5AC6, UniRef:UniRef100_A0A3M5E4Y2, UniRef:UniRef50_A0A1G8B547, UniRef:UniRef90_A6V189
contig_3	205016	205819	+	KHEJPB_03440	29.5	5.5		RefSeq:WP_003113840.1, SO:0001217, UniParc:UPI00000C5AD6, UniRef:UniRef100_A0A2U2Y2P0, UniRef:UniRef50_A6V155, UniRef:UniRef90_A0A071KZP7
contig_3	209813	210238	-	KHEJPB_03460	15.6	4.9		RefSeq:WP_003100688.1, SO:0001217, UniParc:UPI00006D9316, UniRef:UniRef100_A0A073A2M8, UniRef:UniRef50_A0A8G4TPA2, UniRef:UniRef90_A0A8G4TPA2
contig_3	211097	211447	-	KHEJPB_03470	12.6	5.2		RefSeq:WP_003100685.1, SO:0001217, UniParc:UPI00000C5ADD, UniRef:UniRef100_A0A072ZQL5, UniRef:UniRef50_A0A024HBN6, UniRef:UniRef90_A0A072ZQL5
contig_4	15	542	+	KHEJPB_03525	19.1	6.5	PF13524.9|Glyco_trans_1_2, PF13692.9|Glyco_trans_1_4	PFAM:PF13524.9, PFAM:PF13692.9
