#Annotated with Bakta (v1.5.0): https://github.com/oschwengers/bakta
#Database (v4.0): https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	319	2736	+	FKLHKN_00005	pheT	Phenylalanine--tRNA ligase beta subunit	COG:COG0073, COG:J, EC:6.1.1.20, GO:0000049, GO:0000287, GO:0004826, GO:0005524, GO:0005737, GO:0006432, KEGG:K01890, RefSeq:WP_011336966.1, SO:0001217, UniParc:UPI00003795C5, UniRef:UniRef100_Q3J5M6, UniRef:UniRef50_Q2RNH7, UniRef:UniRef90_Q3J5M6
contig_1	cds	2847	3503	-	FKLHKN_00010		DUF1523 domain-containing protein	RefSeq:WP_009563682.1, SO:0001217, UniParc:UPI00003795C6, UniRef:UniRef100_Q3J5M7, UniRef:UniRef50_A0A086XXL9, UniRef:UniRef90_Q3J5M7
contig_1	cds	3511	3780	-	FKLHKN_00015		hypothetical protein	RefSeq:WP_002722578.1, SO:0001217, UniParc:UPI00003795C7, UniRef:UniRef100_A3PGQ5, UniRef:UniRef50_A0A085TYG3, UniRef:UniRef90_A3PGQ5
contig_1	cds	3864	5183	+	FKLHKN_00020	argE	acetylornithine deacetylase/succinyl-diaminopimelate desuccinylase family protein	COG:COG0624, COG:E, EC:3.5.1.18, KEGG:K01439, SO:0001217, UniParc:UPI00005C7D9F, UniRef:UniRef100_Q3J5M9, UniRef:UniRef50_Q0FPE2, UniRef:UniRef90_Q3J5M9
contig_1	cds	5282	6121	-	FKLHKN_00025	panC	pantoate--beta-alanine ligase	COG:COG0414, COG:H, EC:6.3.2.1, GO:0004592, GO:0005524, GO:0005737, GO:0015940, RefSeq:WP_011336964.1, SO:0001217, UniParc:UPI00003795C9, UniRef:UniRef100_Q3J5N0, UniRef:UniRef50_Q3J5N0, UniRef:UniRef90_Q3J5N0
contig_1	cds	6121	6954	-	FKLHKN_00030	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	COG:COG0413, COG:H, EC:2.1.2.11, GO:0003864, GO:0005737, GO:0015940, GO:0046872, RefSeq:WP_009563678.1, SO:0001217, UniParc:UPI00003795CA, UniRef:UniRef100_A3PGQ2, UniRef:UniRef50_Q5LWP5, UniRef:UniRef90_A4WVH0
contig_1	cds	7119	7460	+	FKLHKN_00035		cupin	COG:COG3450, COG:R, RefSeq:WP_011336963.1, SO:0001217, UniParc:UPI00003795CB, UniRef:UniRef100_Q3J5N2, UniRef:UniRef50_B9KLD1, UniRef:UniRef90_B9KLD1
contig_1	cds	7506	8264	-	FKLHKN_00040	erfK	Lipoprotein-anchoring transpeptidase ErfK/SrfK	COG:COG1376, COG:M, SO:0001217, UniParc:UPI0003B7D3A2, UniRef:UniRef100_Q3J5N3, UniRef:UniRef50_Q3J5N3, UniRef:UniRef90_Q3J5N3
contig_1	cds	8694	10865	-	FKLHKN_00045		alkaline phosphatase	RefSeq:WP_011336961.1, SO:0001217, UniParc:UPI00005C7D9D, UniRef:UniRef100_Q3J5N4, UniRef:UniRef50_A6U7V1, UniRef:UniRef90_Q3J5N4
contig_1	cds	11122	12327	-	FKLHKN_00050	pepP	creatininase	COG:COG0006, COG:E, EC:3.5.3.3, KEGG:K08688, RefSeq:WP_011336960.1, SO:0001217, UniParc:UPI0000379081, UniRef:UniRef100_Q3J5N5, UniRef:UniRef50_P38488, UniRef:UniRef90_Q3J5N5
contig_1	cds	12636	13004	-	FKLHKN_00055	fdx	ferredoxin	COG:C, COG:COG0633, RefSeq:WP_009563670.1, SO:0001217, UniParc:UPI0000379080, UniRef:UniRef100_A3PGP7, UniRef:UniRef50_Q44501, UniRef:UniRef90_A4WVH3
contig_1	cds	13214	14002	-	FKLHKN_00060	glnQ	ABC-type polar amino acid transport system, ATPase component	COG:COG1126, COG:E, SO:0001217, UniParc:UPI000037907F, UniRef:UniRef100_A3PGP6, UniRef:UniRef50_Q52815, UniRef:UniRef90_A4WVH4
contig_1	cds	14015	15343	-	FKLHKN_00065	hisM	amino acid ABC transporter permease	COG:COG0765, COG:E, RefSeq:WP_011336959.1, SO:0001217, UniParc:UPI000037907E, UniRef:UniRef100_Q3J5N8, UniRef:UniRef50_A0A0A0EE46, UniRef:UniRef90_Q3J5N8
contig_1	cds	15345	16607	-	FKLHKN_00070	batB	amino acid ABC transporter permease	COG:COG4597, COG:E, KEGG:K09970, RefSeq:WP_002722555.1, SO:0001217, UniParc:UPI000037907D, UniRef:UniRef100_A3PGP4, UniRef:UniRef50_Q52664, UniRef:UniRef90_A4WVH6
contig_1	cds	16756	17772	-	FKLHKN_00075	hisJ	amino acid ABC transporter substrate-binding protein	COG:COG0834, COG:ET, RefSeq:WP_002722552.1, SO:0001217, UniParc:UPI000037907C, UniRef:UniRef100_Q3J5P0, UniRef:UniRef50_Q52663, UniRef:UniRef90_Q3J5P0
contig_1	cds	17999	18706	-	FKLHKN_00080	atp12	ATPase	COG:COG5387, COG:O, RefSeq:WP_011336958.1, SO:0001217, UniParc:UPI000037907B, UniRef:UniRef100_Q3J5P1, UniRef:UniRef50_A1B060, UniRef:UniRef90_Q3J5P1
contig_1	cds	18706	19746	-	FKLHKN_00085	rluA	RluA family pseudouridine synthase	COG:COG0564, COG:J, EC:5.4.99.24, KEGG:K06179, RefSeq:WP_002722549.1, SO:0001217, UniParc:UPI000037907A, UniRef:UniRef100_Q3J5P2, UniRef:UniRef50_A0A1H3D6W3, UniRef:UniRef90_B9KLC1
contig_1	cds	19743	20117	-	FKLHKN_00090	crcB	fluoride efflux transporter CrcB	COG:COG0239, COG:DP, GO:0005887, GO:1903425, RefSeq:WP_009563665.1, SO:0001217, UniParc:UPI00005C7D9C, UniRef:UniRef100_A3PGP0, UniRef:UniRef50_Q1GJZ3, UniRef:UniRef90_A3PGP0
contig_1	cds	20149	21462	-	FKLHKN_00095	rarA	AAA family ATPase	COG:COG2256, COG:L, RefSeq:WP_011336957.1, SO:0001217, UniParc:UPI0000379078, UniRef:UniRef100_Q3J5P4, UniRef:UniRef50_A0A0K0Y1W2, UniRef:UniRef90_A0A285CN72
contig_1	cds	21501	22886	-	FKLHKN_00100	degQ	serine protease	COG:COG0265, COG:O, RefSeq:WP_011336956.1, SO:0001217, UniParc:UPI00005C7D9B, UniRef:UniRef100_Q3J5P5, UniRef:UniRef50_A4WVI1, UniRef:UniRef90_Q3J5P5
contig_1	cds	22942	23505	-	FKLHKN_00105		LuxR family transcriptional regulator	SO:0001217, UniParc:UPI0000378FE9, UniRef:UniRef100_A0A3G6WSB4, UniRef:UniRef50_A0A2R8B1M2, UniRef:UniRef90_A3PGN7
contig_1	cds	23812	24231	-	FKLHKN_00110	rplQ	50S ribosomal protein L17	COG:COG0203, COG:J, GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_002722538.1, SO:0001217, UniParc:UPI0000378FEA, UniRef:UniRef100_A3PGN6, UniRef:UniRef50_Q6N4V8, UniRef:UniRef90_A4WVI3
contig_1	cds	24332	25348	-	FKLHKN_00115	rpoA	DNA-directed RNA polymerase subunit alpha	COG:COG0202, COG:K, EC:2.7.7.6, GO:0000428, GO:0003677, GO:0003899, GO:0005737, GO:0006351, GO:0046983, RefSeq:WP_002722536.1, SO:0001217, UniParc:UPI0000378FEB, UniRef:UniRef100_A3PGN5, UniRef:UniRef50_Q925Z2, UniRef:UniRef90_A4WVI4
contig_1	cds	25464	25853	-	FKLHKN_00120	rpsK	30S ribosomal protein S11	COG:COG0100, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, KEGG:K02948, RefSeq:WP_002722534.1, SO:0001217, UniParc:UPI0000378FEC, UniRef:UniRef100_A3PGN4, UniRef:UniRef50_P62654, UniRef:UniRef90_A3PGN4
contig_1	cds	25867	26235	-	FKLHKN_00125	rpsM	30S ribosomal protein S13	COG:COG0099, COG:J, GO:0000049, GO:0003735, GO:0005840, GO:0006412, GO:0019843, KEGG:K02952, RefSeq:WP_002722532.1, SO:0001217, UniParc:UPI0000378FED, UniRef:UniRef100_A3PGN3, UniRef:UniRef50_Q6B8X2, UniRef:UniRef90_A4WVI6
contig_1	cds	26410	27063	-	FKLHKN_00130	adk	adenylate kinase	COG:COG0563, COG:F, RefSeq:WP_011336954.1, SO:0001217, UniParc:UPI0000378FEE, UniRef:UniRef100_B9KLB2, UniRef:UniRef50_A1B049, UniRef:UniRef90_A4WVI7
contig_1	cds	27074	28432	-	FKLHKN_00135	secY	preprotein translocase subunit SecY	COG:COG0201, COG:U, RefSeq:WP_011336953.1, SO:0001217, UniParc:UPI00005C7D99, UniRef:UniRef100_Q3J5Q2, UniRef:UniRef50_A0A1X6ZK08, UniRef:UniRef90_Q3J5Q2
contig_1	cds	28533	29018	-	FKLHKN_00140	rplO	50S ribosomal protein L15	COG:COG0200, COG:J, GO:0003735, GO:0006412, GO:0015934, GO:0019843, RefSeq:WP_009563657.1, SO:0001217, UniParc:UPI0000378FF0, UniRef:UniRef100_A3PGN0, UniRef:UniRef50_Q0BUN1, UniRef:UniRef90_A4WVI9
contig_1	cds	29175	29363	-	FKLHKN_00145	rpmD	50S ribosomal protein L30	COG:COG1841, COG:J, GO:0003735, GO:0006412, GO:0015934, RefSeq:WP_002722524.1, SO:0001217, UniParc:UPI0000378FF1, UniRef:UniRef100_A3PGM9, UniRef:UniRef50_A3PGM9, UniRef:UniRef90_A3PGM9
contig_1	cds	29376	29939	-	FKLHKN_00150	rpsE	30S ribosomal protein S5	COG:COG0098, COG:J, GO:0003735, GO:0006412, GO:0015935, GO:0019843, KEGG:K02988, RefSeq:WP_002722522.1, SO:0001217, UniParc:UPI00005C7D98, UniRef:UniRef100_A3PGM8, UniRef:UniRef50_A8LM74, UniRef:UniRef90_A4WVJ1
contig_1	cds	29951	30310	-	FKLHKN_00155	rplR	50S ribosomal protein L18	COG:COG0256, COG:J, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0019843, RefSeq:WP_002722520.1, SO:0001217, UniParc:UPI0000378FF3, UniRef:UniRef100_A3PGM7, UniRef:UniRef50_P46899, UniRef:UniRef90_A4WVJ2
contig_1	cds	30322	30855	-	FKLHKN_00160	rplF	50S ribosomal protein L6	COG:COG0097, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, RefSeq:WP_002722518.1, SO:0001217, UniParc:UPI00005C7D97, UniRef:UniRef100_A3PGM6, UniRef:UniRef50_Q2RQX5, UniRef:UniRef90_A4WVJ3
