#Annotated with Bakta v1.5.0, https://github.com/oschwengers/bakta
#Database v4.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	200	895	+	LKABPG_00005	26.8	5.2		
contig_1	4331	5116	+	LKABPG_00025	28.8	5.6		
contig_1	5129	5665	+	LKABPG_00030	19.9	8.1		
contig_1	5673	7187	-	LKABPG_00035	57.9	5.7	PF00013.32|KH_1, PF08668.15|HDOD	PFAM:PF00013.32, PFAM:PF08668.15
contig_1	11693	12595	+	LKABPG_00055	34.8	4.2		
contig_1	22215	24020	-	LKABPG_00100	66.0	5.0		
contig_1	24035	24310	+	LKABPG_00105	10.5	10.9		
contig_1	32408	34978	+	LKABPG_00140	96.2	5.0	PF00072.27|Response_reg, PF00072.27|Response_reg, PF00512.28|HisKA, PF02518.29|HATPase_c, PF13589.9|HATPase_c_3, PF17201.7|Cache_3-Cache_2, PF17202.7|sCache_3_3, PF17203.7|sCache_3_2	PFAM:PF00072.27, PFAM:PF00072.27, PFAM:PF00512.28, PFAM:PF02518.29, PFAM:PF13589.9, PFAM:PF17201.7, PFAM:PF17202.7, PFAM:PF17203.7
contig_1	35024	37489	-	LKABPG_00145	93.9	7.8		
contig_1	40210	41127	-	LKABPG_00165	33.4	5.1	PF16363.8|GDP_Man_Dehyd	PFAM:PF16363.8
contig_1	41916	44654	-	LKABPG_00175	104.7	5.9		
contig_1	47218	47919	-	LKABPG_00190	26.6	9.6		
contig_1	47991	50975	-	LKABPG_00195	113.9	5.4		
contig_1	51064	51426	-	LKABPG_00200	13.4	5.9	PF15919.8|HicB_lk_antitox	PFAM:PF15919.8
contig_1	51423	51710	-	LKABPG_00205	10.7	9.6		
contig_1	51944	52711	-	LKABPG_00210	28.6	9.5		
contig_1	53073	53378	+	LKABPG_00215	11.8	4.8		
contig_1	53359	53985	+	LKABPG_00220	24.1	6.0	PF01381.25|HTH_3, PF15731.8|MqsA_antitoxin	PFAM:PF01381.25, PFAM:PF15731.8
contig_1	53963	54382	+	LKABPG_00225	15.8	7.0		
contig_1	54427	55041	-	LKABPG_00230	23.2	9.1		
contig_1	55173	58448	-	LKABPG_00235	122.8	4.4		
contig_1	59040	59294	+	LKABPG_00245	9.6	10.1	PF05534.15|HicB	PFAM:PF05534.15
contig_1	61795	62379	+	LKABPG_00265	21.7	5.9	PF02525.20|Flavodoxin_2, PF03358.18|FMN_red	PFAM:PF02525.20, PFAM:PF03358.18
contig_1	65420	66940	-	LKABPG_00280	57.2	8.8		
contig_1	68496	68702	+	LKABPG_00290	8.1	4.6		
contig_1	69004	69771	-	LKABPG_00300	29.5	5.0	PF13578.9|Methyltransf_24	PFAM:PF13578.9
contig_1	69899	70516	+	LKABPG_00305	24.1	6.0		
contig_1	70700	71650	+	LKABPG_00310	36.0	5.6		
contig_1	71670	73124	-	LKABPG_00315	54.4	5.9	PF00005.30|ABC_tran, PF14524.9|Wzt_C	PFAM:PF00005.30, PFAM:PF14524.9
contig_1	73132	73989	-	LKABPG_00320	32.9	9.4		
contig_1	74486	74683	+	LKABPG_00330	7.2	9.5		
contig_1	74825	75904	+	LKABPG_00335	39.4	5.2	PF12804.10|NTP_transf_3	PFAM:PF12804.10
contig_1	75922	76737	+	LKABPG_00340	29.9	6.0	PF01513.24|NAD_kinase, PF20143.2|NAD_kinase_C	PFAM:PF01513.24, PFAM:PF20143.2
contig_1	76768	76899	+	LKABPG_00345	4.9	6.1		
contig_1	79815	80828	+	LKABPG_00355	36.7	8.4		
contig_1	80809	81384	+	LKABPG_00360	20.9	5.2		
contig_1	81583	82974	+	LKABPG_00365	50.1	9.8	PF00270.32|DEAD, PF00271.34|Helicase_C	PFAM:PF00270.32, PFAM:PF00271.34
contig_1	83098	84372	+	LKABPG_00370	48.9	5.6		
contig_1	84460	87441	-	LKABPG_00375	113.9	6.0		
contig_1	89160	90110	-	LKABPG_00390	35.3	8.6	PF13506.9|Glyco_transf_21	PFAM:PF13506.9
contig_1	90754	91410	-	LKABPG_00400	23.5	5.0	PF01476.23|LysM	PFAM:PF01476.23
contig_1	93144	94256	-	LKABPG_00410	42.1	5.3		
contig_1	99065	99586	+	LKABPG_00435	18.3	7.9		
contig_1	99591	100094	-	LKABPG_00440	18.1	8.4		
contig_1	100298	101638	+	LKABPG_00445	50.0	6.2	PF00149.31|Metallophos, PF13242.9|Hydrolase_like	PFAM:PF00149.31, PFAM:PF13242.9
contig_1	103173	103418	-	LKABPG_00460	9.4	5.8	PF01402.24|RHH_1	PFAM:PF01402.24
contig_1	104025	104159	+	LKABPG_00465	5.2	9.4		
contig_1	105623	105844	-	LKABPG_00480	9.1	12.0		
contig_1	105990	106514	+	LKABPG_00485	19.7	5.0		
contig_1	106520	107185	-	LKABPG_00490	25.3	9.9		
contig_1	108302	109759	-	LKABPG_00500	54.3	5.3		
contig_1	114705	116603	-	LKABPG_00530	70.6	6.0	PF00175.24|NAD_binding_1, PF00667.23|FAD_binding_1	PFAM:PF00175.24, PFAM:PF00667.23
contig_1	116793	118625	+	LKABPG_00535	69.6	5.6	PF00587.28|tRNA-synt_2b, PF03129.23|HGTP_anticodon, PF07973.17|tRNA_SAD	PFAM:PF00587.28, PFAM:PF03129.23, PFAM:PF07973.17
contig_1	118541	118780	-	LKABPG_00540	8.8	6.7		
contig_1	119695	120894	+	LKABPG_00550	43.7	5.0		
contig_1	120928	123138	-	LKABPG_00555	84.6	5.3		
contig_1	123219	124085	-	LKABPG_00560	31.6	4.8		
contig_1	124432	125226	+	LKABPG_00565	28.9	7.2		
contig_1	125246	127681	+	LKABPG_00570	91.2	5.4	PF13287.9|Fn3_assoc, PF13290.9|CHB_HEX_C_1	PFAM:PF13287.9, PFAM:PF13290.9
contig_1	127701	128753	-	LKABPG_00575	39.5	7.6	PF00356.24|LacI, PF00532.24|Peripla_BP_1, PF13377.9|Peripla_BP_3	PFAM:PF00356.24, PFAM:PF00532.24, PFAM:PF13377.9
contig_1	129029	129907	-	LKABPG_00580	32.6	6.6		
contig_1	129904	132447	-	LKABPG_00585	92.8	9.6	PF13593.9|SBF_like	PFAM:PF13593.9
contig_1	137139	137336	+	LKABPG_00610	7.7	6.2		
contig_1	139809	140873	+	LKABPG_00630	39.6	6.4	PF05201.18|GlutR_N	PFAM:PF05201.18
contig_1	142744	143304	-	LKABPG_00645	21.1	6.0		
contig_1	143319	143969	-	LKABPG_00650	24.7	7.8	PF07963.15|N_methyl	PFAM:PF07963.15
